User-ID,ISBN,Book-Rating
264442,0380002930,10
204249,3442117585,5
101851,1565040546,7
39289,0688059074,10
105536,0446310786,9
45778,055309128X,8
188122,0373226659,6
98391,0756400783,10
138220,0316777730,10
274061,0380759497,10
228764,0446612790,10
102029,0679890629,7
95359,0871136538,8
239692,0316693251,8
36606,0446530859,5
190902,0440235596,5
141447,0812570065,8
135913,0425173097,6
63489,0345409973,7
204936,0312973691,5
185450,0440214041,10
37597,0385315309,10
183088,0894802070,1
58756,0451156137,8
151483,0805056211,8
61888,038533558X,9
164728,0451197747,7
97607,359628368X,5
60707,0425183130,8
37034,8807816962,5
100345,8848102433,5
99441,0811201880,9
2719,0441009700,5
157817,8876413707,7
219389,8321800602,5
100345,08804426543,8
225912,0440224713,8
43645,8440677731,9
251877,0812036042,9
94347,0871136090,6
269702,0399148779,6
171818,0062505319,8
203603,0201570300,7
93426,0684833395,9
260127,080411918X,5
245410,0515134465,8
170479,3499134756,7
5709,0553577123,5
43633,0441783589,9
49144,8422663759,5
247241,0671500503,9
39705,0671042505,7
101851,156504214X,8
25804,0919627773,8
94853,0007637691,10
204864,067972267X,9
231603,0553576801,8
248922,0440170370,10
167930,0385299079,4
242118,080696345X,6
36622,155874424X,9
81256,044661095X,7
75980,0373250134,8
192308,0425191044,7
119833,9029521198,5
192158,0385335830,8
4590,8497590597,10
137627,0425124347,8
194605,0385477074,5
25131,0553119567,7
225659,8437605229,8
14583,0151008116,7
76626,0140366717,10
243004,0771056435,10
105517,0451522192,6
179843,0380794802,10
228607,0671003755,8
134842,1561481858,5
9141,1585420859,5
1674,0679775471,8
78553,0425130894,10
24767,0060929324,9
185384,0380600129,8
98484,0553212419,9
69232,0515136530,10
164533,0933856717,8
166934,3453130510,8
33179,0486266850,10
238566,0451458028,9
153662,0373032870,10
103204,034541389X,10
189835,0515101524,5
104515,0836221362,9
230522,0670805149,7
164675,0679726012,8
82672,1582442614,9
241548,0385315902,8
22924,8472239187,6
200618,0812564642,6
81322,0671519816,7
38556,0340682701,7
70345,067003231X,6
181223,0345444884,9
215225,3548203604,10
153773,8881123533,7
201256,O373441851,3
220006,3442723833,6
71612,9723705087,10
165435,0061094145,3
34018,0380547341,5
150663,006250925X,10
231048,0590877437,5
68984,0060955899,8
11676,0345436121,5
11676,0425173615,7
203567,8804503041,10
37567,1842323008,9
221573,0385479174,10
235105,0553801910,8
207570,0441007368,6
247918,0786853492,5
91143,0385409958,5
31860,0446678457,6
193448,034543739X,10
5920,0553276387,9
83287,0894803204,10
238057,0060170123,8
166824,0345296664,7
171804,0718146077,10
152827,0836249348,10
159732,0345274644,6
126495,0380807939,6
142175,0345443284,7
187266,0449244741,5
196178,0380814803,8
16504,1573229628,8
271143,0684848406,8
87929,0226500578,8
141310,0345323149,9
155141,1873741464,10
36554,0870529560,9
166596,0449907481,6
11676,0671035576,8
13948,9727110819,7
264996,156884381X,7
235030,0385492081,8
114368,0679412476,5
35859,0307301397,10
202381,037322706X,7
114368,0679433015,5
271448,0312291639,10
75081,067697113x,9
179744,0684181592,4
98391,0441010970,10
58473,0395798655,7
244685,0446358576,8
146803,0446600970,9
245729,3442109482,9
107024,0670032646,9
271705,0552998001,8
18464,8873057047,8
76499,0029021006,10
133416,0553578022,7
219157,0312278586,7
275414,8877468300,10
10067,000160418X,7
257204,0451159748,8
255092,0785263535,5
36299,0441007813,10
51883,0307020460,10
211344,0590477412,6
49144,8401377706,5
2179,0886777844,9
121066,0140233903,7
271946,0312039166,4
201593,0671510053,8
213941,0380802163,9
225232,0340384492,9
10560,0451458915,8
65069,1413707254,8
61574,0385722206,8
222035,0380718340,8
157273,1878424319,8
189334,0870409123,10
189722,0451522222,9
174304,067103989X,7
159403,1842550942,8
199772,0060976055,6
67515,0804119430,5
264369,2253060542,6
198369,0312195516,10
108285,0425155064,10
76499,0521567971,10
102411,0486277917,6
210923,0380724979,9
101209,0380805901,10
69078,0894808311,7
211378,342310516X,5
98391,0373790333,8
159858,0553574566,7
206016,0345354931,9
158295,0070651728,6
121342,0446518506,6
252723,43922745,8
274111,888451049X,8
105395,0060008776,7
202239,3453061187,10
14087,0891347739,7
67663,0805063897,7
240401,1569719217,5
147166,014035039X,10
240403,0345310608,5
123095,0151008116,9
278220,0671003755,8
242008,0006753973,8
101209,0373288697,10
15673,884590184X,8
26229,0425171493,6
83671,9997412958,10
67393,0553278398,8
43842,0452269865,6
774,055321313X,8
120264,8432207829,4
40644,0688047211,5
84795,0684851911,8
33888,0593035615,10
22625,0789442450,10
271931,8423988511,9
218569,0156005891,8
215821,0140366784,9
168954,0440222656,8
153662,0395305500,9
122497,0670877743,6
269890,038072541X,8
9373,0060505885,7
39467,8476345615,8
149035,0609605461,7
21014,0425167313,8
43021,0515132624,9
82317,0140252088,7
11676,0743250532,9
121592,0895862700,5
128600,8804519614,7
2977,0316569321,7
163759,0373241836,5
276859,0789706032,8
135232,N0553260502>>,3
7426,0060965991,5
101851,1565040465,8
98391,0425188795,8
44282,0770429297,6
242409,0140177558,10
276929,2070394956,5
23902,0679745661,9
238231,1853261386,4
191610,0440221471,10
162113,0385327587,8
239423,0452281725,6
36286,0440225701,9
147892,41GTE184,3
267033,0786862041,9
218568,0804106304,9
108155,0060938455,4
132836,0679419829,10
110702,0399142487,9
27964,0446364800,7
221926,0316289329,8
213919,0312104251,5
120303,0385513224,5
196738,0553580035,10
99955,1562474855,9
119502,0449211479,7
200238,0515122270,7
240131,0736905588,7
60683,140003065X,2
182086,0373440669,10
163973,0425126064,7
135067,0312278586,5
55779,0451177096,9
11676,0141315482,6
300,0380728729,5
11676,0679731148,5
85757,0312305060,9
86792,0553561227,8
147420,0848806166,10
1597,0671020315,5
264321,0445402296,4
98783,0786817879,7
246516,0330360892,4
224809,0553802488,8
63714,0901702269,10
2276,0882840185,8
3757,8432221724,7
76482,0670882356,5
18886,3499224283,8
266044,0553268880,9
235282,0385498802,7
243966,0380702843,9
227005,0330489461,8
156150,0805061401,10
12246,349923405X,8
236757,0385267134,2
53934,1898323844,7
129851,0684803615,6
51975,0349106533,9
137968,0671570331,5
218552,0446612790,7
121396,0553275976,5
23902,0330266357,8
8350,9728436432,8
11676,0971964300,10
5582,0380790963,10
114258,0553269151,10
266321,0434008214,8
107951,3453119525,5
231838,006017143X,10
232945,0451409086,8
276847,3442413508,10
250936,038542471X,5
153513,0440234743,6
98391,0373711166,8
117873,0618380604,9
16907,9578396554,7
103656,0060921056,9
227250,0821715682,9
261037,1852302410,5
16795,038000772X,5
73464,3404141415,5
40958,0385498802,8
189835,0929093100,5
232945,044900449X,7
129851,0375702695,7
107969,1401030327,8
26593,0385335881,8
23511,0670032379,10
104636,0553213172,9
185538,1861591004,8
199927,0345335309,5
217375,0892966335,5
95010,0879051213,7
98391,0425194582,9
185468,0316666343,9
102669,3150096510,8
60953,0394574745,8
182414,0345282140,5
246247,0913515353,10
188029,0060907924,10
11676,1573229717,8
206074,1562476661,7
91059,0671504207,8
80036,0310205719,10
90192,0446342688,5
277984,0446611778,10
4825,9726953499,6
111035,0425161439,9
257204,0345352459,10
254144,0743460529,9
25253,0679429220,8
107645,8472231089,8
224809,0786709669,8
153120,843202144X,5
227705,0451157281,8
51962,0380807068,9
264085,9725681738,10
228684,0553377884,7
34810,8807810751,8
40316,0671003755,7
16795,0312869649,5
197659,0933269021,9
224904,0553560557,5
178522,0671673645,5
100906,0064400026,9
180651,0860513475,9
29000,0884963411,8
6575,0836220676,8
270334,0937539325,7
148230,302664051,5
70649,1573229091,7
98391,0451209559,8
53934,0099268337,9
268645,0881844438,8
54622,0553840347,8
245680,1573225789,10
134948,0525945938,5
225199,0671039385,6
196160,0345349350,10
153054,0812967607,9
52584,0688177751,8
251843,048629899X,7
71831,0380493462,9
69558,10011897,10
98391,1590580591,8
248410,9726115582,6
177673,0786889004,8
114368,0064405109,5
23872,0898798507,8
66960,0451210158,8
118677,0380730138,10
229329,1852133430,10
182819,0399149295,5
247201,0805019375,6
243794,777506106504,8
86247,0425173615,8
197687,0064471055,9
265889,0843951354,9
123883,0515127000,5
109779,0812551494,8
11676,0446613150,10
258482,067976402X,10
107784,0373053134,5
29855,0345439104,6
227072,0373709412,7
166772,8402013244,5
62042,0425157687,9
26628,0425162443,5
154807,1551667525,9
207148,0671027662,8
13347,8422649055,7
138602,0812513754,10
73588,0061094196,7
234797,0819139289,10
49144,842266366X,8
99077,0679853065,6
146113,0821770195,2
123094,0316107387,10
108005,0786881852,7
192093,0670892084,6
33404,0439188768,8
74691,0345418131,7
26583,0671468642,10
22747,0413772470,8
196457,0679745068,9
118279,0380767627,7
221494,8586075957,10
246823,0373191456,6
189835,0515105368,5
11676,0451208501,10
274881,0061096105,8
41376,9074336256,8
147847,037348352X,5
172030,1551664372,9
27140,0804112126,10
269578,0688137105,9
7346,0670032077,8
225595,0385499671,10
212923,0425184943,8
219683,0345370740,6
124717,1860118518,9
98391,0380978679,9
154441,2892613590,7
236032,0345460367,7
102819,3453178742,8
39134,0679751521,8
181745,8879831925,6
115537,0380006340,9
133961,0722532857,6
63714,0907683010,10
122715,0525946810,6
115435,0140442529,10
95043,0020098014,10
90471,0471840343,9
65913,0373291884,8
11676,0345333756,5
158295,0446671444,7
56271,0751304190,7
117384,0717283208,7
272172,8429716599,8
5543,0140154515,4
13552,0380710722,10
100088,0330375253,10
115536,083148002501,3
183995,0399145702,6
119725,0751510114,8
184870,0156027321,6
174140,0307021343,10
135360,0877191026,8
168464,0689859376,9
45557,0671002481,9
79854,0749309938,10
217375,0805063897,4
199092,0824014367,7
246036,0312132220,6
248718,0465086322,9
73464,3453162897,10
99648,0440127793,8
131213,0684854287,10
247887,0811205568,8
12982,0374115370,8
270713,0671709704,9
245194,0006493580,5
228681,0385508417,9
76102,0451206711,8
244761,0060973927,7
37208,155166576X,7
228021,0735712069,9
45287,0446527165,8
234672,0446677167,8
248718,0312187459,5
151132,0671003755,7
17880,8817867268,8
115435,0802134637,9
108799,0441304834,9
259118,051770434X,4
38530,0747252866,6
16935,0380718367,5
26134,0399145087,8
26070,0345413350,5
248718,0445202718,9
217114,0452283930,10
1155,0451409256,9
130918,I57322I1872,8
6772,0440236983,3
194864,8432215007,8
232042,0440236673,8
171445,0060987529,5
11676,0451400593,5
271836,3548250386,7
53174,0679746048,9
106131,0446611638,10
86239,0330336320,7
179311,0380731592,8
196846,3498005294,10
273113,0843949945,5
225078,1565123603,7
23872,038541479X,7
98391,0312284748,9
149907,0394743199,9
236840,1580620477,7
17183,0140271805,6
11676,3870245123,4
173999,229030039X,9
253626,0312422164,8
109562,0399139729,6
266226,0486268705,8
31919,044022103X,5
73634,9782913607146,5
99347,0670851086,9
34634,3570208206,7
4385,0373704070,10
105586,0451210557,9
147804,0671034057,6
11676,0399150560,8
168036,055327449X,8
114368,0425148297,5
179978,094872322X,10
56272,0385722435,9
144120,1885394004,5
93034,0552771848,7
228206,0964894912,8
165002,8879722042,8
155980,0140376410,8
257676,0060995068,9
213316,0679722408,8
45778,155591036X,7
139183,067945439X,8
212275,0064441342,5
183722,0345295684,10
209516,0755109104,9
272482,190282525X,10
82649,0450060551,8
33006,0451408683,10
35433,3453116143,8
252848,0312077165,9
151408,0310234492,10
265313,0345435249,8
130705,078686298X,8
30889,0060234881,5
93629,0553131834,10
224800,3596144434,8
56399,0749918756,10
67296,0345384350,7
277478,8493127817,9
143175,1570426449,5
34460,0765303817,10
224764,0670891819,5
10314,0553258656,8
17596,0552127744,5
177458,0671741411,6
227447,0316286850,10
76499,0679740767,10
83880,3453036697,6
69697,155166951X,9
271554,1561003921,8
52853,0684843420,6
78553,1574861506,10
11676,9501501450,8
121418,0792270290,8
97979,3446202692,6
155402,2980758108,8
15418,0385292244,7
94242,0141311274,6
70703,014012389X,10
268403,837311713X,7
55720,0373226330,8
98391,074345152X,9
51883,0385503822,10
249953,0253213177,10
86947,0671420690,10
155141,059035342X,10
186601,0449208397,5
236727,0394404289,7
262070,8440675542,6
98391,0312872305,9
242775,0312265840,9
36609,0553713124,7
221189,0451180763,4
135029,0345342968,8
244657,0684848783,2
68621,0140178384,5
171445,1573221937,6
104705,0449215237,10
33597,0688046134,5
183142,0373440944,10
37133,0684848783,6
227444,0141007338,8
94290,0192832697,9
40748,0812575857,10
48326,8845916839,8
11676,8489714703,5
153662,0373705956,8
88677,038075441X,8
90776,1564782395,4
122793,0786868716,10
30511,0571106919,7
250709,0312289871,5
240144,0373262345,8
104665,0893753491,7
180702,0764104829,6
95932,0848727614,8
131855,0749918241,5
173291,006106243X,7
31315,0373484372,1
240969,3492045170,7
155219,0743240855,7
228072,7265111540,8
26225,0789466473,9
37527,2277301000,9
32764,0140441697,6
187286,0451203593,9
135360,0895945177,7
274766,0385486804,1
114699,0806505044,10
245410,0070121974,10
25981,0440126894,5
169027,0764224522,8
71223,044023672X,7
158295,0688105548,7
203581,0425184315,6
132846,055325409X,10
86033,073361096X,7
250341,1586606271,7
207851,0874779499,5
205843,1853260177,10
235805,0751505595,5
150968,0451206339,8
91184,0553380168,5
93629,0385504209,9
219671,0312867425,6
224944,0446523569,7
249939,051513452X,8
46904,0915811065,5
107718,9576046599,5
95359,0140250913,5
133567,3453112687,8
93147,0140279288,8
61350,1855014734,8
208009,0836223012,7
126973,0671721720,6
125027,0380797526,5
64270,0375759778,5
77161,349926403X,10
202746,0809324806,5
258334,0446672211,9
19969,0688084613,6
101191,3257232705,9
145449,0316284955,7
3363,0761316426,8
249048,0966217624,10
204864,0399522387,9
252843,1551669021,4
171235,3596101859,5
217106,0824600606,8
185299,0886778441,8
132083,014028009X,10
239486,0877739986,10
268932,0671679430,5
137589,091563001X,10
162030,0609804138,8
192852,0312971346,9
126346,0099066300,8
264317,0749386460,7
23902,0140511245,8
120093,0553260219,5
160431,0971880107,5
53965,0380018179,10
131023,0821734393,8
244175,3499229412,5
200851,3442723302,7
212467,0553581554,8
8188,0060938455,9
104939,0451205456,2
170184,0340159790,9
128835,0517035812,10
89891,8487557333,2
180348,0505524503,6
267538,0312982615,6
1654,1562477676,8
246759,0140132708,7
100459,0915658178,7
209667,1559702249,5
70302,074346625X,8
246823,0263819965,3
274207,1853260010,6
108773,0140170022,9
125256,0375725784,1
23872,0671036645,5
269832,3499264617,7
30854,0515114693,5
174599,0725100141,7
14638,0671680080,7
113663,0525936246,7
259757,1570761418,10
55535,0345457684,8
112111,078601542X,8
114988,0060972122,7
10030,0671867172,10
206305,067156773X,8
154345,0006543545,8
239554,0679774025,7
71712,002542730X,6
91968,848130445X,8
129716,0375406530,8
113519,0375412115,8
218608,0881771015,9
266827,0135774780,7
18067,044921852X,8
180210,8420634093,7
98391,1932112316,9
161963,0743418174,8
275970,0767902513,10
76499,0374522839,9
98391,0345440390,9
208451,0679403612,9
81597,0671867083,8
187063,0380763664,8
218608,0881030368,7
179688,0767905288,8
209160,0451627857,7
120620,0944164021,8
238781,0446513954,9
240219,1575666871,8
4385,0373109040,10
251668,0345255887195,8
165101,039914840X,9
98574,0679454489,8
122793,0771045913,10
224108,1556270348,6
102154,0785211578,8
28360,0743418387,8
261567,076534128X,5
78284,000710068X0,5
273682,0676795234,9
35148,0972393625,8
270713,0671708635,8
87610,0385503822,8
58482,0060011572,10
44958,076715054,9
201282,0061054895,9
177432,0553212737,10
112083,0451524934,9
15208,0671693654,3
153662,0440400597,9
110373,0440122147,7
67547,038533656X,4
210485,0671527215,9
87540,0375420827,6
184401,0571198716,5
225379,0440222699,10
120931,0446611239,9
43246,0931188911,9
41841,0345443284,6
6323,0553100009,1
93968,0380455838,9
203315,1895387930,8
202538,0471387371,10
158627,8466610685,6
104061,0380973871,8
208671,0894716905,6
244790,038080073X,6
225087,0553578022,10
70864,0345342569,8
274319,0767903579,9
58397,2862607444,9
76352,0821755498,5
6789,0440226430,3
51742,0380811189,8
150896,0140622144,7
214916,0870117092,5
55736,0802114350,7
239667,0060987103,10
95895,2253160725,5
110373,155874262X,8
237866,0312979886,8
78973,0451406346,8
262998,0521478898,8
123981,034538184X,8
37764,0451627261,8
44842,0743418204,6
243769,0743422910,8
64034,0071362681,8
266109,0312979886,9
60335,039592720X,8
2134,0684866048,10
80036,0310385709,10
225199,0804109060,10
217740,0786918063,7
64779,0345314255,10
136010,0140179836,8
53785,8408037668,6
16996,0440213290,9
269728,0552151351,8
216899,0385319452,7
248259,0831750545,7
31315,0385182449,8
272120,0804113424,5
81492,0451459407,10
221753,0312183011,10
191165,059035342X,7
174066,0349115087,8
262998,0140430105,7
95781,0375422307,9
252843,155166884X,10
236283,0451450795,8
188279,0684802090,7
133280,044651652X,8
173548,272423264X,9
176682,0671643703,6
126814,0834802759,5
239939,0345455711,8
169025,0385488440,8
31556,0590489399,8
204474,0517584212,6
23768,0590463608,10
56399,0375411100,10
232979,9780310205715,7
115120,0671042483,5
138543,0375705198,7
269841,9831040538,6
249953,0064471195,10
263645,0452265991,6
158103,0061099368,7
98108,0894801066,8
56959,0312924585,10
123148,0028633121,5
177458,0312984820,8
255218,1573220051,9
206423,0515134139,6
217468,074322454X,9
134483,0140069631,8
187949,0945167024,5
249331,096268743X,10
258884,0671042505,8
70935,0970398808,10
138602,0380709600,10
85526,0394561619,8
59770,0062548662,5
57002,0816706050,10
226184,2070362256,7
93047,0312186967,7
106939,0380753022,8
258185,0060571314,8
243077,0679767819,10
248656,0060092572,7
14643,0553297988,7
142256,0440910099,9
131097,0441010954,10
11676,0689849346,10
226554,0805055800,5
214641,0971326681,10
23902,0312981643,5
14049,0971880107,1
204499,044011120X,6
211919,0688034276,10
167442,0671676555,4
135376,0441004520,10
86189,0140266771,8
242083,0345461436,4
259660,0553060767,5
68886,0385424736,10
242006,0373108842,8
19145,0916397769,9
118856,0671739735,8
149870,0747232377,7
262311,0446609269,5
200667,0374191603,5
253602,0552148407,7
36256,0440185335,5
17950,0141301074,10
132942,0399150897,3
265827,1563523892,8
29789,0805063897,10
33943,2207253635,8
205909,0062500295,5
144516,0312423772,5
224764,0330315382,8
26664,0552148407,8
194709,0425190641,6
269728,1841491977,8
129389,1571430814,7
98391,1573222607,10
102647,0440221471,9
266745,0374527075,8
195488,0451525981,6
199772,0140272011,10
225087,0399148760,10
173509,0679751114,7
86959,0312890044,10
274979,0446400157,8
235105,0425132048,9
44089,0688010989,7
86835,038079487X,8
214464,8873098541,10
151408,0310228638,8
246156,0965834581,3
109901,0330304909,8
178056,0385335482,6
162690,1900512858,2
246411,1575668289,7
136747,0785281290,10
36715,0140421998,10
93141,0440406730,5
99508,0811214982,10
162738,0679764275,9
56661,080410946X,10
74353,0385337647,9
55487,0440234697,8
253005,0786862564,7
145003,1559702117,7
99068,0385501560,5
169648,0425147762,7
69697,0373441134,10
212797,0765340747,8
11676,0767903315,10
205919,0312966482,9
123608,0486296024,6
276067,0694004162,10
170073,0340767499,9
216683,0440972922,6
76218,0451183681,7
7286,1569552924,10
44472,0440418496,9
50225,0828891591,8
130168,0671010093,5
220299,0062502174,10
248074,743256819,7
77809,0679429220,10
253106,0395869463,6
22107,0312010583,10
128835,1585421383,9
82772,0349110859,7
96448,0590521012,5
116433,0836220889,10
250163,0671201565,7
59977,0385720106,6
145451,0871238179,6
33580,1893224740,10
277203,0717283372,8
37644,0064402274,4
56271,0140309314,9
193581,0801842727,5
197206,0385502532,5
54374,0671640348,9
212568,0515136557,6
78973,0028604199,9
274004,0380726254,6
97905,0842329129,9
138138,0822322900,9
114414,0696211297,10
107784,0373106505,5
140879,2277302228,8
144594,0688166083,2
46904,044990864X,7
98391,0441011470,9
174143,0836220854,9
228351,1880985268,6
78553,0679824405,10
223787,0743255224,10
66518,0385312202,10
11676,0515126489,8
214890,0330332775,6
142024,038542017X,8
26535,0380804387,5
83178,0155837885,7
142256,0770427758,10
144465,9188144496,6
16795,0375701214,8
35998,0553563149,10
86489,0446606251,5
242215,9029024615,7
268030,0747232687,8
100578,0312860390,7
68811,0879851860X,5
136923,0812500067,6
205503,0425062740,4
118102,0345350472,10
95991,0812507665,8
256695,068484477X,8
107784,0670801658,5
15497,0140186557,8
202174,0684874350,7
189835,0679640258,5
174092,0060505931,9
208936,0375507477,10
177072,0312983867,8
271681,2253062065,8
13280,0061032077,8
167471,0783548303,7
245660,0312291639,8
929,0451169530,6
55493,0060191929,7
28255,0671687271,8
123500,0312194420,8
175636,0380002930,10
163570,0671039733,10
126296,0590112899,9
213518,0887307396,8
120093,0671679473,7
82793,0862785731,8
240394,0446606243,8
80954,0800847431,7
55892,0374117349,9
162738,0440212812,8
217875,0771028660,9
112896,0972012907,10
43842,0312278586,5
16795,0670880728,7
242409,0582278465,9
38549,0449208109,8
238120,0029066824,8
66942,0451195167,5
240567,0671887963,4
130554,0792270347,5
28492,1853260622,4
210420,0345319206,5
153025,8408035320,5
18384,8483101718,10
4017,0316169226,10
66129,0671660411,7
211212,026262124X,5
63714,05930319X,10
233719,0449911160,9
105649,0425159051,9
164323,0316769509,8
225763,0521435188,5
142671,0394825691,7
95301,0849938945,8
120137,0140077022,7
151558,0679310711,7
110934,0804111650,9
236790,3828971180,5
208251,0553271237,6
154529,0395939461,9
181948,0824805143,10
123500,0517549913,9
37950,0517588684,10
191643,0525947140,8
17003,0316812471,10
230013,0446609609,7
86639,880434881X,7
67591,0446672211,8
189753,2266105337,7
122671,0679459626,8
101550,8422605600,7
94402,0821754416,7
56447,0275961206,4
243004,0836220854,10
82808,0486275574,8
230599,0552999458,8
78973,0679749845,7
198408,2070376117,9
172676,0380757478,7
36718,1853261947,8
111356,1401042627,10
173684,037582345X,10
207499,0449223604,5
11676,0435905406,10
13735,0671041789,9
203705,0676970141,5
94347,0806501960,9
191032,0721400590,8
120565,0895292289,8
242006,0373027850,5
16634,0821743279,5
43586,1558321179,9
121297,0345384350,7
209160,0061076058,5
226745,0345406931,6
273979,0064400042,9
69056,0671606581,10
220867,0451160525,7
181714,0425184129,4
250721,0380769549,7
99390,156389016X,9
229412,0440221471,10
42509,0849915139,8
11676,0345331885,10
165758,0446346144,5
231705,0451458753,7
201253,0743406125,10
107417,0375703764,7
56856,0964060566,9
138844,0060987103,9
23288,0373029195,5
55858,0553576798,10
98428,843390650X,8
172023,0860206769,6
212761,0140622446,7
271083,0375758232,5
179718,0380718413,9
106849,0931432820,10
46947,0452281768,10
117873,0312171838,8
253854,3257233175,4
215256,0446603422,9
47987,0671786601,7
262998,0440319250,8
8976,3442724627,8
252873,0590251589,8
169585,0874778409,10
11676,0590482297,8
140294,0553801376,6
8095,0140440038,8
191681,0061030651,7
266866,0744568838,8
224694,006019958X,10
228093,3581665727,8
150067,0425134067,8
154663,0060175966,9
89307,0373711913,8
61147,0064400484,6
252865,0965327507,9
158295,068810553X,6
197939,0609804138,8
137742,0373270704,5
164828,0671666274,9
78997,0375806717,7
220664,0385333498,9
11676,0385508042,9
91832,014131088X,5
151506,0971660336,10
78973,0836218086,9
126604,078948398X,7
182191,014050639X,10
89192,9035114876,7
190054,0517175126,7
60244,0698113608,9
213531,0380808315,7
32250,0871239000,7
109107,0673520064,10
153662,0061080985,9
109429,3442083508,8
204773,0743456629,7
127890,0307243613,5
155444,0373285000,10
101731,0425179613,8
11676,0752848224,8
3917,0688156819,10
11676,0553580221,9
128332,0747260737,6
125774,0552998001,8
11224,0316781142,5
177432,0684831015,8
143415,0060915544,8
29915,1551669218,10
35918,0060938455,9
88634,1558706356,10
223501,0399150439,9
259856,0140501991,10
235105,0553109731,9
47975,0897334736,5
139828,0679751114,9
266226,0486273970,10
176278,0140075054,7
131540,0312179146,7
95366,0385074077,2
251394,0425038262,8
121170,0968613705,10
267563,074900505x,8
52614,0373765592,10
171079,0786004509,7
113277,0373765061,10
56447,0590415034,5
204316,0805068902,10
138721,8481304999,9
276369,0571202888,5
3757,8439588550,7
220911,0060976497,7
92853,034911675,9
197659,1562823485,5
128742,0425182908,5
94985,0345342968,8
155585,2253059536,10
38590,0373291787,9
151616,0452269334,5
96357,0842329129,9
239594,0711915474,9
253629,0553582747,4
16488,0060915544,8
271124,0374525188,9
156971,2253017698,5
53174,0785102868,10
13719,0440507626,5
188951,0152047719,10
26593,0439203783,10
222054,0006754821,9
276328,0060987529,7
200226,0060987561,8
63865,0671001795,10
163973,0345374568,8
11676,8806142100,8
183287,288405000X,10
246687,0515087122,8
122429,0307117227,5
5988,0812507428,7
178474,1581511035,10
166252,0531057593,9
59267,0345360354,8
84607,0330253948,9
133706,0425154092,7
187574,0451208080,7
223253,0380603926,2
172539,0553234811,8
37950,0451150325,10
59361,0671758527,4
195488,0007141084,8
170519,0060937122,5
236728,0425143325,7
98391,0451458486,8
11676,558104623,6
236757,0441090435,8
49144,8433920340,5
87141,0877950407,8
41084,1573926833,6
236594,0061081515,8
165308,0446527785,7
126531,526800099,8
16005,0804103712,4
110373,0399148418,7
186736,842260535X,8
32627,0809240068,8
254465,0061020761,10
11676,0449221490,9
142150,887983570X,8
2977,014005264X,4
23872,051508901X,5
185321,3449211475,7
125834,0449005909,8
32773,0553261134,6
63714,0192817833,9
189516,0440222818,5
116041,0671228099,8
105764,0671023012,6
38281,2253146501,7
126697,0944676057,10
168263,067976402X,5
171584,2070419657,5
184532,0373482930,8
117609,1551666472,8
86242,0064460800,5
244139,3932069226,7
131974,0553578359,10
229741,0195104579,8
49144,8440629052,5
195904,0375501347,6
9044,0964385627,9
46892,0812533313,5
38290,0151008116,8
53790,0375719180,5
182085,0708913962,10
14079,8423309878,7
127897,8422646129,5
252843,0515133418,6
26611,0452282829,7
229681,0316666009,5
99955,0590228625,8
98391,0451207203,8
105262,0671789422,8
54335,0345411471,6
179288,006101351X,5
166824,0380715783,6
247852,0929483200,10
113334,0425175405,7
86189,0440217563,6
188231,0618154442,8
197529,9724115232,8
190616,8878185361,7
11341,0451186923,7
240219,042516988X,9
230522,0812564367,8
31826,0810932741,10
56661,0399137807,8
171158,0786866462,7
255972,0671742515,8
60424,1852922125,8
190960,0515116173,9
143415,0446609145,5
48025,0786889608,7
96842,0006531768,5
101550,9501700194,8
185233,0684866048,5
98391,0515133094,8
212509,0863695930,6
175865,038572179X,5
216444,0671744046,8
182084,0385192495,8
199571,044023672X,8
96776,0451454324,5
141710,014023313X,9
132382,0062512021,6
246617,074756695X,9
251843,0440215625,9
99102,0760720770,8
177458,0451459873,8
195049,0425126870,10
76710,0385495846,9
81560,0330267388,8
271421,0553582801,8
7346,0671455281,8
254355,0451204956,9
140069,0380791978,7
27650,0006386725,8
114988,0393316041,8
269321,0446611727,8
111190,0446604402,5
44053,0762403004,6
58768,0878578730,10
25216,0345463331,6
132131,0688058892,8
22888,0515135283,10
64611,0671786539,9
149483,0441003435,9
223953,0441004520,6
122716,0553283871,10
175070,0448433400,10
110842,1853261181,8
73390,8806162160,7
217849,0441007686,8
26134,0684815451,3
144318,0553294903,7
112881,0679312420,7
274199,0671871382,8
76499,0486250237,10
18082,0767912918,9
245295,0380778556,4
129851,0306810980,8
232243,0028181484,10
219546,030711886X,9
17003,0452264790,7
235105,0399148876,9
210822,0453010164,4
248098,0679450432,9
15408,0062500589,8
243312,0553574477,8
185233,0893754811,5
105840,8421631853,6
125178,0380012863,8
23902,0241902576,9
69878,0099738813,7
142649,2842051181,5
149908,0552137030,8
57620,0156004771,5
39616,0385302320,8
158295,068814182X,6
52001,8807812576,5
232511,01401.20556,7
11676,0007105797,7
131556,0142000663,5
24186,0061044334,9
227672,0446364193,6
16095,0849911796,9
141203,349913599X,10
242083,0671722816,10
76482,0918526671,8
207965,014014899X,10
82659,0679446486,8
56399,0952881055,10
227447,0696017059,8
19248,038531826X,8
74689,0823405095,9
235105,0312265859,9
170618,0375406530,8
239468,0671510053,6
214252,0451166892,9
118923,0852345305,7
177072,0880887621,8
104152,679701098,8
25919,0060005424,9
16718,0743245938,10
